uniq_id;product_name;image;category_level_1;category_level_2;category_level_3;category_level_4;category_level_5;category_level_6;category_level_7;filtered_text;split
90e56526f4c5892beac49f262b85150a;Mom and Kid Baby Girl's Printed Green Top & Pyjama Set;90e56526f4c5892beac49f262b85150a.jpg;Baby Care ; Infant Wear ; Baby Girls' Clothes ; Innerwear & Sleepwear ; Night Suits ; Mom and Kid Night Suits ; Mom and Kid Baby Girl's Printed Green Top & Pyja...;mom kid baby girl printed green top pyjama set fabric cotton brand color green mom kid baby girl printed green top pyjama set girl pyjama set mom kid baby girl printed green top pyjama set general detail pattern printed ideal baby girl night suit detail fabric cotton type top pyjama set neck round neck box top pyjama set;test
30305ade337a4dde171afb90141bcaaa;Perucci Pc-122 & Pc-126 Decker Analog Watch  - For Men;30305ade337a4dde171afb90141bcaaa.jpg;Watches ; Wrist Watches ; Perucci Wrist Watches;Non spécifié;Non spécifié;Non spécifié;Non spécifié;perucci 122 decker analog watch men perucci 122 decker analog watch men 122 online india beautifull watch comfortable watch fancy watche stylish watch watch men watch great discount;test
15a0364d0efc54d4e272a49f85b149fc;Times TIMES_98 Formal Analog Watch  - For Women, Girls;15a0364d0efc54d4e272a49f85b149fc.jpg;Watches ; Wrist Watches ; Times Wrist Watches;Non spécifié;Non spécifié;Non spécifié;Non spécifié;time formal analog watch woman girl time formal analog watch woman girl online rs.550 india great discount;test
2baa415ebcc4fe563ce13b50e60efc1c;Shopmania Happy Birthday Gift For Starting Letter G Ceramic Mug;2baa415ebcc4fe563ce13b50e60efc1c.jpg;Kitchen & Dining ; Coffee Mugs ; Shopmania Coffee Mugs ; Shopmania Happy Birthday Gift For Starting Lette...;Non spécifié;Non spécifié;Non spécifié;happy birthday gift ceramic mug pack mug happy birthday gift ceramic mug 300 general type mug mug capacity 300 material ceramic freezer safe yes microwave safe yes dimension diameter weight 400 height width 120 depth box sale package mug;test
e7cab08a267e815c72a26513222783e0;AKUP league-of-legends Ceramic Mug;e7cab08a267e815c72a26513222783e0.jpg;Kitchen & Dining ; Coffee Mugs ; AKUP Coffee Mugs ; AKUP league-of-legends Ceramic Mug (300 ml);Non spécifié;Non spécifié;Non spécifié;akup league ceramic mug pack mug akup league ceramic mug 300 259 akup ceramic coffee mug give best quality printed mug gift loved one provide good quality packing coffee mug made ceramic clay volume capacity 300ml make moment unforgettable forever dimension mug height 9.5 cm diameter cm item type coffee mug color multi color material clay finish glossy specialty lovely style wash care remove dirt using soft fabric clean wipe moist cloth disclaimer fine design pattern color tone may vary slightly shown image however would compromise quality brand akup design akup league ceramic mug 300 general type mug mug capacity 300 material ceramic freezer safe yes microwave safe dimension diameter weight 330 height 9.5 depth box sale package mug;test
141ab1fbe0f943463d4971098647000c;Mxofere Combo Rose Jasmine Almond Honey Aloevera Mixfruit Soap Kit;141ab1fbe0f943463d4971098647000c.jpg;Beauty and Personal Care ; Combos and Kits ; Mxofere Combos and Kits;Non spécifié;Non spécifié;Non spécifié;Non spécifié;mxofere combo rose jasmine almond honey aloevera mixfruit soap kit online mxofere combo rose jasmine almond honey aloevera mixfruit soap kit best;test
5a54c78b52c984e56500809e5bc27ae1;PRINT SHAPES Red bull Laptop Skin with Mouse pad Combo Set;5a54c78b52c984e56500809e5bc27ae1.jpg;Computers ; Laptop Accessories ; Computer Accessories Combos ; PRINT SHAPES Computer Accessories Combos ; PRINT SHAPES Red bull Laptop Skin with Mouse pad...;Non spécifié;Non spécifié;print shape red laptop skin mouse pad combo set glue removal 15.6 inch laptop skin easy apply scratch resistant lamination print shape red laptop skin mouse pad combo set multicolor 329 print shape laptop skin made high quality vinyl sheet compatible laptop screen size ranging 14.1 inch 15.6 inch trimning skin would required per laptop size skin easy install remove without leaving gum residue print shape red laptop skin mouse pad combo set multicolor general brand print shape model name red laptop skin mouse pad suitable_for type laptop color multicolor warranty warranty summary warranty box number content sale package pack;test
84b2e623a4a4327b88f7fe197a09be31;Next Steps Baby Girl's Layered Dress;84b2e623a4a4327b88f7fe197a09be31.jpg;Baby Care ; Infant Wear ; Baby Girls' Clothes ; Dresses & Skirts ; Dresses ; Next Steps Dresses;Non spécifié;baby girl layered dress girl dress girl dress;test
c1e9b5875e442203073211c522072973;My NewBorn Solid Single Wrapper Assorted Muti Colors;c1e9b5875e442203073211c522072973.jpg;Baby Care ; Baby Bedding ; Baby Blankets ; My NewBorn Baby Blankets;Non spécifié;Non spécifié;Non spécifié;solid single assorted color 550;test
a70ea60f971825b2eb57261029f317ec;Flippd FDRBB1614 Fibre Analog Watch  - For Men;a70ea60f971825b2eb57261029f317ec.jpg;Watches ; Wrist Watches ; Flippd Wrist Watches;Non spécifié;Non spécifié;Non spécifié;Non spécifié;flippd analog watch men flippd analog watch men online rs.750 india water resistant buckle clasp round dial black strap great discount;test
cc9412969fab14faba65c70e00fef4a8;Nike Casual Combo Set;cc9412969fab14faba65c70e00fef4a8.jpg;Beauty and Personal Care ; Fragrances ; Deodorants ; Combos ; Nike Combos;Non spécifié;Non spécifié;casual combo set online;test
43f4a023dd92830ab5b26886c496f23e;HomeeHub Polyester Multicolor Self Design Eyelet Window Curtain;43f4a023dd92830ab5b26886c496f23e.jpg;Home Furnishing ; Curtains & Accessories ; Curtains;Non spécifié;Non spécifié;Non spécifié;Non spécifié;polyester multicolor self design eyelet window curtain 599;test
f69bef5db54cb4c83b2aa8d0ce829d4e;Prithish Wild And Free Ceramic Mug;f69bef5db54cb4c83b2aa8d0ce829d4e.jpg;Kitchen & Dining ; Coffee Mugs ; Prithish Coffee Mugs;Non spécifié;Non spécifié;Non spécifié;Non spécifié;prithish wild ceramic mug 330 175 get talking coffee wide selection cute catchy design mean 're sure find quote say way mug bring smile n't forget share mug like make great gift mug beautifully designed quality ink attractive graphic perfect around enjoyment express distinctive coffee mug give freedom broadcast special message holiday cheer love cupcake affordable mug also perfect gifting show others well know break mug bring laugh happy sipping get talking coffee wide selection cute catchy design mean 're sure find quote say way mug bring smile n't forget share mug like make great gift mug beautifully designed quality ink attractive graphic perfect around enjoyment express distinctive coffee mug give freedom broadcast special message holiday cheer love cupcake affordable mug also perfect gifting show others well know break mug bring laugh happy sipping;test
a060b5acc6e3fb814769805db61f589b;BRANDWAGON DIGIPRINT Digital Reprint Painting;a060b5acc6e3fb814769805db61f589b.jpg;Home Decor & Festive Needs ; Wall Decor & Clocks ; Paintings ; BRANDWAGON Paintings ; BRANDWAGON DIGIPRINT Digital Reprint Painting (1...;Non spécifié;Non spécifié;digital painting painting digital painting inch inch 180 home first come mind comfort perfect set right let home decor flipkart collection home furnishing item house home always digital painting inch inch general brand shape rectangular frame material model number frame included painting type digital model name painting modern art wall mount yes frame color artist name dimension weight height inch dimension dummy dummy width inch warranty covered warranty warranty limited manufacturing defect warranty summary year dummy company domestic warranty warranty service type customer exchange damage covered warranty warranty cover external accessory battery cable carrying bag damage caused due improper installation customer normal wear tear magnetic head audio video laser pick ups picture tube pane box sale package wall painting pack additional dummy dummy water resistant yes;test
a41371b2f8859b015031f0d5eda5184c;99Gems Smart OTG Connection kit USB USB Cable;a41371b2f8859b015031f0d5eda5184c.jpg;Computers ; Laptop Accessories ; USB Gadgets ; 99Gems USB Gadgets;Non spécifié;Non spécifié;Non spécifié;smart otg kit usb usb cable black 199 work smart phone device function otg allows connect usb device keyboard mouse usb drive otg compatible phone tablet small light easy carry plug play compatible device otg support work smart phone device function otg allows connect usb device keyboard mouse usb drive otg compatible phone tablet small light easy carry plug play compatible device otg support;test
e8ee7868b0c3d1d04b482cd4f3ec5ccc;Eureka.in GSEB Class VII;e8ee7868b0c3d1d04b482cd4f3ec5ccc.jpg;Computers ; Software ; Language Learning ; Physical ; Eureka.in Physical ; Eureka.in GSEB Class VII (Pen drive);Non spécifié;rich audio video complete attention lead good easily video well designed complete learning learning help learning effort complete class pen drive premium class science board offer high quality learning content surely help performance also help solid learning specification general science brand class sale package high quality video learning link many attractive type medium model name class board board year model high quality video learning link many attractive system requirement memory space operating system window window window requirement graphic card compatible sound card sound card per hard drive processor core processor ghz;test
c7d81193e868b50355412ced7a67f8f3;Maxima 24742LMGY Gold Analog Watch  - For Men;c7d81193e868b50355412ced7a67f8f3.jpg;Watches ; Wrist Watches ; Maxima Wrist Watches;Non spécifié;Non spécifié;Non spécifié;Non spécifié;maximum gold analog watch men maximum gold analog watch men online india black strap water resistant round dial great discount;test
7c4c57dda1b2e50f40b331cc8f9d233b;Adidas Dynamic Pulse and Team Force Combo Set;7c4c57dda1b2e50f40b331cc8f9d233b.jpg;Beauty and Personal Care ; Fragrances ; Deodorants ; Combos ; Adidas Combos;Non spécifié;Non spécifié;adidas pulse combo set online;test
b78586222de9a1095d0a9d88455ee75f;K&P Lord Ganesha Regular 16 Showpiece  -  13 cm;b78586222de9a1095d0a9d88455ee75f.jpg;Home Decor & Festive Needs ; Table Decor & Handicrafts ; Showpieces ; Religious Idols ; K&P Religious Idols ; K&P Lord Ganesha Regular 16 Showpiece  -  13 cm ...;Non spécifié;lord ganesha regular showpiece glossy finish jewellery every idol plastic case dust proof designer frame ideal gifting lord ganesha regular showpiece polyresin multicolor figurine great exquisite detail artisan beautiful design perfect decorate home every occasion idol perfect gift loved one beautiful showpiece figurine wonderful gifting option best friend party ideal keep room living room lord ganesha regular showpiece polyresin multicolor general brand model number type religious idol material polyresin model name lord ganesha regular color multicolor dimension weight 200 height width depth box sale package showpiece figurine pack;test
a9b35b94610a3d7f4fa91f19693c5248;Port Interiordesign Showpiece  -  16 cm;a9b35b94610a3d7f4fa91f19693c5248.jpg;Home Decor & Festive Needs ; Showpieces ; Port Showpieces;Non spécifié;Non spécifié;Non spécifié;Non spécifié;port showpiece online port showpiece best;test
8bf65b132179faf26f61e26274b2b819;Rockmantra Gamming Wallpaper Ceramic Mug;8bf65b132179faf26f61e26274b2b819.jpg;Kitchen & Dining ; Coffee Mugs ; Rockmantra Coffee Mugs;Non spécifié;Non spécifié;Non spécifié;Non spécifié;rockmantra wallpaper ceramic mug 5.5 349 give thrilling yet fresh start exclusive creation rockmantra mug porcelain crafting ensuring design stay permanent year come making perfect pick gift loved one dishwasher microwave safe detail material ceramic size 3.5 give thrilling yet fresh start exclusive creation rockmantra mug porcelain crafting ensuring design stay permanent year come making perfect pick gift loved one dishwasher microwave safe detail material ceramic size 3.5;test
91795f4b0e4aac27314477a91b63bfb7;VLCC Natural Sciences Oil Free Sunscreen Gel SPF 15 (Pack of 2) - SPF 15;91795f4b0e4aac27314477a91b63bfb7.jpg;Beauty and Personal Care ; Body and Skin Care ; Face Care ; Sunscreen ; VLCC Sunscreen;Non spécifié;Non spécifié;natural science oil sunscreen gel spf pack spf lowest;test
3589e80e8f7f3f3a5b65447389b90c2e;Miracle Retail Bonsai Wild Plant Artificial Plant  with Pot;3589e80e8f7f3f3a5b65447389b90c2e.jpg;Home Decor & Festive Needs ; Flowers, Plants & Vases ; Artificial Plants ; Miracle Retail Artificial Plants ; Miracle Retail Bonsai Wild Plant Artificial Plan...;Non spécifié;Non spécifié;miracle retail bonsai wild plant artificial plant pot premium quality soft plastic artificial bonsai plant high quality wooden pot used outdoor purpose ideal home décor décor ideal side corner ideal table miracle retail bonsai wild plant artificial plant pot yellow 599 let natural interior bring artificial bonsai plant wooden pot house miracle retail ideal side table table dining table decorative item minimum maintenance care made premium quality plastic artificial bonsai plant completely non friendly hand base extremely sturdy yet lightweight want living space without dirt must artificial bonsai plant wooden pot add colour interior order artificial bonsai plant miracle retail place keep need care make great gifting option friend relative miracle retail bonsai wild plant artificial plant pot yellow general brand miracle retail model number material plastic bonsai yes type wild plant plant material plastic color yellow pot pot material wood pot color brown pot included yes pot size medium dimension pot width weight 400 height pot height width additional suitable home decor decor office decor number box sale package premium bonsai artificial plant wooden pot pack;test
a5e1b49a1ddf038888e6de3523b475fb;Rajasthan Crafts Abstract Single Quilts & Comforters Pink;a5e1b49a1ddf038888e6de3523b475fb.jpg;Home Furnishing ; Bed Linen ; Blankets, Quilts & Dohars;Non spécifié;Non spécifié;Non spécifié;Non spécifié;rajasthan craft abstract single quilt comforter pink;test
16c18ce0affca13159e362227c83683c;Quilt India Floral Cushions Cover;16c18ce0affca13159e362227c83683c.jpg;Home Furnishing ; Cushions, Pillows & Covers ; Cushion Covers ; Quilt India Floral Cushions Cover (77 cm, Gold);Non spécifié;Non spécifié;Non spécifié;quilt india floral cushion cover width quilt india floral cushion cover gold general brand quilt india suitable cushion design code material silk style code pattern floral color gold dimension width inch box number content sale package pack;test
9d279c825ba12804c337f883b366a6e2;Shoppingtara Paper Mache 3 Piece Elephant Home Decor Gift Showpiece  -  4 cm;9d279c825ba12804c337f883b366a6e2.jpg;Home Decor & Festive Needs ; Showpieces ; Shoppingtara Showpieces;Non spécifié;Non spécifié;Non spécifié;Non spécifié;shoppingtara paper mache piece elephant home decor gift showpiece paper mache multicolor handcrafted elephant set piece elephant made chinese paper mache art decorated paint polish size elephant order 2.5 inch inch 3.5 inch exclusive show piece drawing room sure guest handcrafted elephant set piece elephant made chinese paper mache art decorated paint polish size elephant order 2.5 inch inch 3.5 inch exclusive show piece drawing room sure guest;test
